﻿Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Vinga A;71380;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;min, 1 gång per dygn;celsius
Lufttemperatur;max, 1 gång per dygn;celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1927-04-01 00:00:00;1997-11-30 23:59:59;19.0;57.6322;11.6061
2007-06-01 00:00:00;2026-04-30 23:59:59;18.205;57.6322;11.6048

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Lufttemperatur;Kvalitet;Lufttemperatur;Kvalitet;;Tidsutsnitt:
2008-03-20 18:00:01;2008-03-21 18:00:00;2008-03-21;-0.4;G;2.3;G
2008-03-21 18:00:01;2008-03-22 18:00:00;2008-03-22;-3.9;G;2.1;G
2008-03-22 18:00:01;2008-03-23 18:00:00;2008-03-23;-5.3;G;-1.5;G
2008-03-23 18:00:01;2008-03-24 18:00:00;2008-03-24;-2.0;G;2.4;G
2008-03-24 18:00:01;2008-03-25 18:00:00;2008-03-25;-1.3;G;1.7;G
2008-03-25 18:00:01;2008-03-26 18:00:00;2008-03-26;-4.1;G;1.9;G
2008-03-26 18:00:01;2008-03-27 18:00:00;2008-03-27;-0.5;G;3.8;G
2008-03-27 18:00:01;2008-03-28 18:00:00;2008-03-28;1.1;G;5.2;G
2008-03-28 18:00:01;2008-03-29 18:00:00;2008-03-29;4.4;G;5.9;G
2008-03-29 18:00:01;2008-03-30 18:00:00;2008-03-30;3.9;G;7.7;G
2008-03-30 18:00:01;2008-03-31 18:00:00;2008-03-31;4.3;G;7.0;G
2008-03-31 18:00:01;2008-04-01 18:00:00;2008-04-01;1.4;G;6.3;G
2008-04-01 18:00:01;2008-04-02 18:00:00;2008-04-02;4.5;G;6.3;G
2008-04-02 18:00:01;2008-04-03 18:00:00;2008-04-03;4.4;G;8.4;G
2008-04-03 18:00:01;2008-04-04 18:00:00;2008-04-04;2.7;G;6.2;G
2008-04-04 18:00:01;2008-04-05 18:00:00;2008-04-05;4.1;G;6.2;G
2008-04-05 18:00:01;2008-04-06 18:00:00;2008-04-06;2.7;G;5.4;G
2008-04-06 18:00:01;2008-04-07 18:00:00;2008-04-07;2.5;G;6.4;G
2008-04-07 18:00:01;2008-04-08 18:00:00;2008-04-08;3.2;G;7.2;G
2008-04-08 18:00:01;2008-04-09 18:00:00;2008-04-09;3.0;G;6.3;G
2008-04-09 18:00:01;2008-04-10 18:00:00;2008-04-10;4.4;G;6.4;G
2008-04-10 18:00:01;2008-04-11 18:00:00;2008-04-11;4.1;G;9.2;G
2008-04-11 18:00:01;2008-04-12 18:00:00;2008-04-12;1.4;G;9.2;G
2008-04-12 18:00:01;2008-04-13 18:00:00;2008-04-13;4.8;G;8.2;G
2008-04-13 18:00:01;2008-04-14 18:00:00;2008-04-14;5.4;G;7.4;G
2008-04-14 18:00:01;2008-04-15 18:00:00;2008-04-15;5.2;G;7.9;G
2008-04-15 18:00:01;2008-04-16 18:00:00;2008-04-16;3.1;G;9.2;G
2008-04-16 18:00:01;2008-04-17 18:00:00;2008-04-17;5.4;G;11.6;G
2008-04-17 18:00:01;2008-04-18 18:00:00;2008-04-18;3.6;G;11.6;G
2008-04-18 18:00:01;2008-04-19 18:00:00;2008-04-19;4.1;G;12.3;G
2008-04-19 18:00:01;2008-04-20 18:00:00;2008-04-20;6.1;G;10.6;G
2008-04-20 18:00:01;2008-04-21 18:00:00;2008-04-21;5.5;G;12.7;G
2008-04-21 18:00:01;2008-04-22 18:00:00;2008-04-22;7.2;G;15.0;G
2008-04-22 18:00:01;2008-04-23 18:00:00;2008-04-23;6.2;G;11.8;G
2008-04-23 18:00:01;2008-04-24 18:00:00;2008-04-24;7.8;G;10.7;G
2008-04-24 18:00:01;2008-04-25 18:00:00;2008-04-25;7.6;G;11.9;G
2008-04-25 18:00:01;2008-04-26 18:00:00;2008-04-26;6.7;G;9.9;G
2008-04-26 18:00:01;2008-04-27 18:00:00;2008-04-27;9.2;G;11.2;Y
2008-04-27 18:00:01;2008-04-28 18:00:00;2008-04-28;10.7;G;15.3;G
2008-04-28 18:00:01;2008-04-29 18:00:00;2008-04-29;12.0;G;14.8;G
2008-04-29 18:00:01;2008-04-30 18:00:00;2008-04-30;12.4;G;15.8;G
2008-04-30 18:00:01;2008-05-01 18:00:00;2008-05-01;9.7;G;13.9;G
2008-05-01 18:00:01;2008-05-02 18:00:00;2008-05-02;8.7;G;12.5;G
2008-05-02 18:00:01;2008-05-03 18:00:00;2008-05-03;8.4;G;11.5;G
2008-05-03 18:00:01;2008-05-04 18:00:00;2008-05-04;7.8;G;11.0;G
2008-05-04 18:00:01;2008-05-05 18:00:00;2008-05-05;7.2;G;13.1;G
2008-05-05 18:00:01;2008-05-06 18:00:00;2008-05-06;10.0;G;16.7;G
2008-05-06 18:00:01;2008-05-07 18:00:00;2008-05-07;10.1;G;15.5;G
2008-05-07 18:00:01;2008-05-08 18:00:00;2008-05-08;8.8;G;15.0;G
2008-05-08 18:00:01;2008-05-09 18:00:00;2008-05-09;11.6;G;17.4;G
2008-05-09 18:00:01;2008-05-10 18:00:00;2008-05-10;13.7;G;18.5;G
2008-05-10 18:00:01;2008-05-11 18:00:00;2008-05-11;14.9;G;19.9;G
2008-05-11 18:00:01;2008-05-12 18:00:00;2008-05-12;11.9;G;18.0;G
2008-05-12 18:00:01;2008-05-13 18:00:00;2008-05-13;9.6;G;13.5;G
2008-05-13 18:00:01;2008-05-14 18:00:00;2008-05-14;10.8;G;15.5;G
2008-05-14 18:00:01;2008-05-15 18:00:00;2008-05-15;9.8;G;15.0;G
2008-05-15 18:00:01;2008-05-16 18:00:00;2008-05-16;10.8;G;15.8;G
2008-05-16 18:00:01;2008-05-17 18:00:00;2008-05-17;8.8;G;13.7;G
2008-05-17 18:00:01;2008-05-18 18:00:00;2008-05-18;4.2;G;9.6;G
2008-05-18 18:00:01;2008-05-19 18:00:00;2008-05-19;5.2;G;11.4;G
2008-05-19 18:00:01;2008-05-20 18:00:00;2008-05-20;9.0;G;13.2;G
2008-05-20 18:00:01;2008-05-21 18:00:00;2008-05-21;8.5;Y;13.2;Y
2008-05-21 18:00:01;2008-05-22 18:00:00;2008-05-22;10.5;G;15.3;G
2008-05-22 18:00:01;2008-05-23 18:00:00;2008-05-23;10.9;G;15.9;G
2008-05-23 18:00:01;2008-05-24 18:00:00;2008-05-24;12.7;G;19.0;G
2008-05-24 18:00:01;2008-05-25 18:00:00;2008-05-25;10.1;G;17.5;G
2008-05-25 18:00:01;2008-05-26 18:00:00;2008-05-26;12.2;G;16.9;G
2008-05-26 18:00:01;2008-05-27 18:00:00;2008-05-27;11.9;G;19.0;G
2008-05-27 18:00:01;2008-05-28 18:00:00;2008-05-28;12.7;G;18.8;G
2008-05-28 18:00:01;2008-05-29 18:00:00;2008-05-29;12.5;G;18.0;G
2008-05-29 18:00:01;2008-05-30 18:00:00;2008-05-30;14.5;G;20.8;G
2008-05-30 18:00:01;2008-05-31 18:00:00;2008-05-31;15.6;G;22.8;G
2008-05-31 18:00:01;2008-06-01 18:00:00;2008-06-01;16.1;G;21.5;G
2008-06-01 18:00:01;2008-06-02 18:00:00;2008-06-02;16.1;G;22.4;G
2008-06-02 18:00:01;2008-06-03 18:00:00;2008-06-03;17.1;G;24.8;G
2008-06-03 18:00:01;2008-06-04 18:00:00;2008-06-04;15.7;G;24.1;G
2008-06-04 18:00:01;2008-06-05 18:00:00;2008-06-05;16.6;G;19.9;G
2008-06-05 18:00:01;2008-06-06 18:00:00;2008-06-06;17.1;G;21.0;G
2008-06-06 18:00:01;2008-06-07 18:00:00;2008-06-07;17.4;G;21.6;G
2008-06-07 18:00:01;2008-06-08 18:00:00;2008-06-08;17.9;G;23.0;G
2008-06-08 18:00:01;2008-06-09 18:00:00;2008-06-09;16.6;G;19.9;G
2008-06-09 18:00:01;2008-06-10 18:00:00;2008-06-10;14.5;G;17.8;G
2008-06-10 18:00:01;2008-06-11 18:00:00;2008-06-11;12.2;G;15.7;G
2008-06-11 18:00:01;2008-06-12 18:00:00;2008-06-12;11.8;G;16.5;G
2008-06-12 18:00:01;2008-06-13 18:00:00;2008-06-13;11.8;G;16.7;G
2008-06-13 18:00:01;2008-06-14 18:00:00;2008-06-14;11.3;G;15.0;G
2008-06-14 18:00:01;2008-06-15 18:00:00;2008-06-15;11.5;G;14.4;G
2008-06-15 18:00:01;2008-06-16 18:00:00;2008-06-16;9.6;G;13.6;G
2008-06-16 18:00:01;2008-06-17 18:00:00;2008-06-17;12.2;G;16.5;G
2008-06-17 18:00:01;2008-06-18 18:00:00;2008-06-18;13.5;G;16.7;G
2008-06-18 18:00:01;2008-06-19 18:00:00;2008-06-19;13.9;G;16.4;G
2008-06-19 18:00:01;2008-06-20 18:00:00;2008-06-20;13.3;G;16.1;G
2008-06-20 18:00:01;2008-06-21 18:00:00;2008-06-21;12.1;G;15.3;G
2008-06-21 18:00:01;2008-06-22 18:00:00;2008-06-22;11.1;G;15.3;G
2008-06-22 18:00:01;2008-06-23 18:00:00;2008-06-23;12.8;G;16.7;G
2008-06-23 18:00:01;2008-06-24 18:00:00;2008-06-24;11.5;G;14.4;G
2008-06-24 18:00:01;2008-06-25 18:00:00;2008-06-25;12.2;G;15.3;G
2008-06-25 18:00:01;2008-06-26 18:00:00;2008-06-26;12.7;G;17.2;G
2008-06-26 18:00:01;2008-06-27 18:00:00;2008-06-27;13.4;G;16.0;G
2008-06-27 18:00:01;2008-06-28 18:00:00;2008-06-28;13.4;G;17.0;G
2008-06-28 18:00:01;2008-06-29 18:00:00;2008-06-29;13.7;G;17.2;G
2008-06-29 18:00:01;2008-06-30 18:00:00;2008-06-30;13.1;G;17.8;G
2008-06-30 18:00:01;2008-07-01 18:00:00;2008-07-01;13.6;G;17.5;G
2008-07-01 18:00:01;2008-07-02 18:00:00;2008-07-02;14.7;G;20.7;G
2008-07-02 18:00:01;2008-07-03 18:00:00;2008-07-03;16.4;G;25.5;G
2008-07-03 18:00:01;2008-07-04 18:00:00;2008-07-04;17.5;G;25.7;G
2008-07-04 18:00:01;2008-07-05 18:00:00;2008-07-05;17.8;G;24.9;G
2008-07-05 18:00:01;2008-07-06 18:00:00;2008-07-06;17.5;G;22.0;G
2008-07-06 18:00:01;2008-07-07 18:00:00;2008-07-07;14.3;G;20.1;G
2008-07-07 18:00:01;2008-07-08 18:00:00;2008-07-08;12.1;G;18.2;G
2008-07-08 18:00:01;2008-07-09 18:00:00;2008-07-09;13.7;G;18.9;G
2008-07-09 18:00:01;2008-07-10 18:00:00;2008-07-10;15.7;G;18.9;G
2008-07-10 18:00:01;2008-07-11 18:00:00;2008-07-11;16.1;G;19.0;G
2008-07-11 18:00:01;2008-07-12 18:00:00;2008-07-12;15.7;G;19.5;G
2008-07-12 18:00:01;2008-07-13 18:00:00;2008-07-13;14.9;G;18.4;G
2008-07-13 18:00:01;2008-07-14 18:00:00;2008-07-14;15.7;G;18.5;G
2008-07-14 18:00:01;2008-07-15 18:00:00;2008-07-15;16.1;G;20.2;G
2008-07-15 18:00:01;2008-07-16 18:00:00;2008-07-16;14.4;G;18.0;G
2008-07-16 18:00:01;2008-07-17 18:00:00;2008-07-17;14.2;G;17.6;G
2008-07-17 18:00:01;2008-07-18 18:00:00;2008-07-18;14.3;G;17.5;G
2008-07-18 18:00:01;2008-07-19 18:00:00;2008-07-19;15.1;G;18.7;G
2008-07-19 18:00:01;2008-07-20 18:00:00;2008-07-20;14.9;G;17.6;G
2008-07-20 18:00:01;2008-07-21 18:00:00;2008-07-21;13.5;G;18.4;G
2008-07-21 18:00:01;2008-07-22 18:00:00;2008-07-22;16.0;G;20.9;G
2008-07-22 18:00:01;2008-07-23 18:00:00;2008-07-23;15.8;G;19.0;G
2008-07-23 18:00:01;2008-07-24 18:00:00;2008-07-24;15.9;G;22.3;G
2008-07-24 18:00:01;2008-07-25 18:00:00;2008-07-25;19.2;G;24.5;G
2008-07-25 18:00:01;2008-07-26 18:00:00;2008-07-26;19.0;G;24.4;G
2008-07-26 18:00:01;2008-07-27 18:00:00;2008-07-27;19.9;G;23.9;G
2008-07-27 18:00:01;2008-07-28 18:00:00;2008-07-28;21.4;G;25.0;G
2008-07-28 18:00:01;2008-07-29 18:00:00;2008-07-29;20.3;G;25.0;G
2008-07-29 18:00:01;2008-07-30 18:00:00;2008-07-30;19.6;G;25.0;G
2008-07-30 18:00:01;2008-07-31 18:00:00;2008-07-31;20.7;G;24.9;G
2008-07-31 18:00:01;2008-08-01 18:00:00;2008-08-01;20.6;G;25.1;G
2008-08-01 18:00:01;2008-08-02 18:00:00;2008-08-02;16.8;G;24.2;G
2008-08-02 18:00:01;2008-08-03 18:00:00;2008-08-03;14.1;G;20.9;G
2008-08-03 18:00:01;2008-08-04 18:00:00;2008-08-04;14.3;G;19.4;G
2008-08-04 18:00:01;2008-08-05 18:00:00;2008-08-05;14.0;G;17.5;G
2008-08-05 18:00:01;2008-08-06 18:00:00;2008-08-06;14.0;G;18.3;G
2008-08-06 18:00:01;2008-08-07 18:00:00;2008-08-07;16.0;G;19.1;G
2008-08-07 18:00:01;2008-08-08 18:00:00;2008-08-08;15.9;G;21.0;G
2008-08-08 18:00:01;2008-08-09 18:00:00;2008-08-09;16.6;G;19.8;G
2008-08-09 18:00:01;2008-08-10 18:00:00;2008-08-10;13.8;G;18.8;G
2008-08-10 18:00:01;2008-08-11 18:00:00;2008-08-11;16.0;G;20.0;G
2008-08-11 18:00:01;2008-08-12 18:00:00;2008-08-12;15.2;G;18.6;G
2008-08-12 18:00:01;2008-08-13 18:00:00;2008-08-13;12.3;G;18.0;G
2008-08-13 18:00:01;2008-08-14 18:00:00;2008-08-14;15.4;G;19.4;G
2008-08-14 18:00:01;2008-08-15 18:00:00;2008-08-15;15.0;G;19.2;G
2008-08-15 18:00:01;2008-08-16 18:00:00;2008-08-16;14.7;G;19.4;G
2008-08-16 18:00:01;2008-08-17 18:00:00;2008-08-17;13.5;G;18.6;G
2008-08-17 18:00:01;2008-08-18 18:00:00;2008-08-18;16.2;G;20.1;G
2008-08-18 18:00:01;2008-08-19 18:00:00;2008-08-19;15.5;G;18.5;G
2008-08-19 18:00:01;2008-08-20 18:00:00;2008-08-20;16.3;G;18.3;G
2008-08-20 18:00:01;2008-08-21 18:00:00;2008-08-21;16.0;G;19.3;Y
2008-08-21 18:00:01;2008-08-22 18:00:00;2008-08-22;15.7;G;19.5;G
2008-08-22 18:00:01;2008-08-23 18:00:00;2008-08-23;13.4;G;19.6;G
2008-08-23 18:00:01;2008-08-24 18:00:00;2008-08-24;13.5;G;19.3;G
2008-08-24 18:00:01;2008-08-25 18:00:00;2008-08-25;15.0;G;19.1;G
2008-08-25 18:00:01;2008-08-26 18:00:00;2008-08-26;16.6;G;20.0;G
2008-08-26 18:00:01;2008-08-27 18:00:00;2008-08-27;15.5;G;18.2;G
2008-08-27 18:00:01;2008-08-28 18:00:00;2008-08-28;15.8;G;17.3;G
2008-08-28 18:00:01;2008-08-29 18:00:00;2008-08-29;14.2;G;17.7;G
2008-08-29 18:00:01;2008-08-30 18:00:00;2008-08-30;14.4;G;19.1;G
2008-08-30 18:00:01;2008-08-31 18:00:00;2008-08-31;15.5;G;19.1;G
2008-08-31 18:00:01;2008-09-01 18:00:00;2008-09-01;13.7;G;20.3;G
2008-09-01 18:00:01;2008-09-02 18:00:00;2008-09-02;15.6;G;17.7;G
2008-09-02 18:00:01;2008-09-03 18:00:00;2008-09-03;14.8;G;17.5;G
2008-09-03 18:00:01;2008-09-04 18:00:00;2008-09-04;14.7;G;16.7;G
2008-09-04 18:00:01;2008-09-05 18:00:00;2008-09-05;14.5;G;17.3;G
2008-09-05 18:00:01;2008-09-06 18:00:00;2008-09-06;13.0;G;18.1;G
2008-09-06 18:00:01;2008-09-07 18:00:00;2008-09-07;15.9;G;18.8;G
2008-09-07 18:00:01;2008-09-08 18:00:00;2008-09-08;14.2;G;17.8;G
2008-09-08 18:00:01;2008-09-09 18:00:00;2008-09-09;14.6;G;17.6;G
2008-09-09 18:00:01;2008-09-10 18:00:00;2008-09-10;12.3;G;15.1;G
2008-09-10 18:00:01;2008-09-11 18:00:00;2008-09-11;12.4;G;17.6;G
2008-09-11 18:00:01;2008-09-12 18:00:00;2008-09-12;10.2;G;15.4;G
2008-09-12 18:00:01;2008-09-13 18:00:00;2008-09-13;9.6;G;14.2;G
2008-09-13 18:00:01;2008-09-14 18:00:00;2008-09-14;8.6;G;14.5;G
2008-09-14 18:00:01;2008-09-15 18:00:00;2008-09-15;10.0;G;13.6;G
2008-09-15 18:00:01;2008-09-16 18:00:00;2008-09-16;8.9;G;13.5;G
2008-09-16 18:00:01;2008-09-17 18:00:00;2008-09-17;9.8;G;12.9;G
2008-09-17 18:00:01;2008-09-18 18:00:00;2008-09-18;9.5;G;13.1;G
2008-09-18 18:00:01;2008-09-19 18:00:00;2008-09-19;12.1;G;13.5;G
2008-09-19 18:00:01;2008-09-20 18:00:00;2008-09-20;12.7;G;15.3;G
2008-09-20 18:00:01;2008-09-21 18:00:00;2008-09-21;10.9;G;16.0;G
2008-09-21 18:00:01;2008-09-22 18:00:00;2008-09-22;9.2;G;14.7;G
2008-09-22 18:00:01;2008-09-23 18:00:00;2008-09-23;10.7;G;17.5;G
2008-09-23 18:00:01;2008-09-24 18:00:00;2008-09-24;9.9;G;16.4;G
2008-09-24 18:00:01;2008-09-25 18:00:00;2008-09-25;11.2;G;15.0;G
2008-09-25 18:00:01;2008-09-26 18:00:00;2008-09-26;11.9;G;15.7;G
2008-09-26 18:00:01;2008-09-27 18:00:00;2008-09-27;13.6;G;16.4;G
2008-09-27 18:00:01;2008-09-28 18:00:00;2008-09-28;12.5;G;15.1;G
2008-09-28 18:00:01;2008-09-29 18:00:00;2008-09-29;10.0;G;13.4;G
2008-09-29 18:00:01;2008-09-30 18:00:00;2008-09-30;10.8;G;12.7;G
2008-09-30 18:00:01;2008-10-01 18:00:00;2008-10-01;9.1;G;12.4;G
2008-10-01 18:00:01;2008-10-02 18:00:00;2008-10-02;8.3;G;13.7;G
2008-10-02 18:00:01;2008-10-03 18:00:00;2008-10-03;12.0;G;14.4;G
2008-10-03 18:00:01;2008-10-04 18:00:00;2008-10-04;10.1;G;13.5;G
2008-10-04 18:00:01;2008-10-05 18:00:00;2008-10-05;8.4;G;12.4;G
2008-10-05 18:00:01;2008-10-06 18:00:00;2008-10-06;11.5;G;13.3;G
2008-10-06 18:00:01;2008-10-07 18:00:00;2008-10-07;10.8;G;12.9;G
2008-10-07 18:00:01;2008-10-08 18:00:00;2008-10-08;11.0;G;13.9;G
2008-10-08 18:00:01;2008-10-09 18:00:00;2008-10-09;12.2;G;13.8;G
2008-10-09 18:00:01;2008-10-10 18:00:00;2008-10-10;12.4;G;13.5;G
2008-10-10 18:00:01;2008-10-11 18:00:00;2008-10-11;12.8;G;14.1;G
2008-10-11 18:00:01;2008-10-12 18:00:00;2008-10-12;12.2;G;14.0;G
2008-10-12 18:00:01;2008-10-13 18:00:00;2008-10-13;11.4;G;14.2;G
2008-10-13 18:00:01;2008-10-14 18:00:00;2008-10-14;12.2;G;13.8;G
2008-10-14 18:00:01;2008-10-15 18:00:00;2008-10-15;10.1;G;13.2;G
2008-10-15 18:00:01;2008-10-16 18:00:00;2008-10-16;8.5;G;13.1;G
2008-10-16 18:00:01;2008-10-17 18:00:00;2008-10-17;7.9;G;10.6;G
2008-10-17 18:00:01;2008-10-18 18:00:00;2008-10-18;10.1;G;11.5;G
2008-10-18 18:00:01;2008-10-19 18:00:00;2008-10-19;8.4;G;12.3;G
2008-10-19 18:00:01;2008-10-20 18:00:00;2008-10-20;10.7;G;12.8;G
2008-10-20 18:00:01;2008-10-21 18:00:00;2008-10-21;10.4;G;13.3;G
2008-10-21 18:00:01;2008-10-22 18:00:00;2008-10-22;8.1;G;11.7;G
2008-10-22 18:00:01;2008-10-23 18:00:00;2008-10-23;9.1;G;12.2;G
2008-10-23 18:00:01;2008-10-24 18:00:00;2008-10-24;10.8;G;12.1;G
2008-10-24 18:00:01;2008-10-25 18:00:00;2008-10-25;10.3;G;12.0;G
2008-10-25 18:00:01;2008-10-26 18:00:00;2008-10-26;9.5;G;12.0;G
2008-10-26 18:00:01;2008-10-27 18:00:00;2008-10-27;7.3;G;11.6;G
2008-10-27 18:00:01;2008-10-28 18:00:00;2008-10-28;7.3;G;9.7;G
2008-10-28 18:00:01;2008-10-29 18:00:00;2008-10-29;5.8;G;8.8;G
2008-10-29 18:00:01;2008-10-30 18:00:00;2008-10-30;3.8;G;8.9;G
2008-10-30 18:00:01;2008-10-31 18:00:00;2008-10-31;3.4;G;6.7;G
2008-10-31 18:00:01;2008-11-01 18:00:00;2008-11-01;2.5;G;7.0;G
2008-11-01 18:00:01;2008-11-02 18:00:00;2008-11-02;4.8;G;8.1;G
2008-11-02 18:00:01;2008-11-03 18:00:00;2008-11-03;5.6;G;8.4;G
2008-11-03 18:00:01;2008-11-04 18:00:00;2008-11-04;0.8;G;5.8;G
2008-11-04 18:00:01;2008-11-05 18:00:00;2008-11-05;0.6;G;6.8;G
2008-11-05 18:00:01;2008-11-06 18:00:00;2008-11-06;2.6;G;9.0;G
2008-11-06 18:00:01;2008-11-07 18:00:00;2008-11-07;4.5;G;7.5;G
2008-11-07 18:00:01;2008-11-08 18:00:00;2008-11-08;7.1;G;10.2;G
2008-11-08 18:00:01;2008-11-09 18:00:00;2008-11-09;8.3;G;9.9;G
2008-11-09 18:00:01;2008-11-10 18:00:00;2008-11-10;5.5;G;10.0;G
2008-11-10 18:00:01;2008-11-11 18:00:00;2008-11-11;4.6;G;9.5;G
2008-11-11 18:00:01;2008-11-12 18:00:00;2008-11-12;7.3;G;9.2;G
2008-11-12 18:00:01;2008-11-13 18:00:00;2008-11-13;6.5;G;8.6;G
2008-11-13 18:00:01;2008-11-14 18:00:00;2008-11-14;8.2;G;11.0;G
2008-11-14 18:00:01;2008-11-15 18:00:00;2008-11-15;8.7;G;11.0;G
2008-11-15 18:00:01;2008-11-16 18:00:00;2008-11-16;5.7;G;10.2;G
2008-11-16 18:00:01;2008-11-17 18:00:00;2008-11-17;3.5;G;7.2;G
2008-11-17 18:00:01;2008-11-18 18:00:00;2008-11-18;6.3;G;9.6;G
2008-11-18 18:00:01;2008-11-19 18:00:00;2008-11-19;5.5;G;10.1;G
2008-11-19 18:00:01;2008-11-20 18:00:00;2008-11-20;5.7;G;10.1;G
2008-11-20 18:00:01;2008-11-21 18:00:00;2008-11-21;-0.9;G;5.8;G
2008-11-21 18:00:01;2008-11-22 18:00:00;2008-11-22;0.2;G;4.5;G
2008-11-22 18:00:01;2008-11-23 18:00:00;2008-11-23;-1.0;G;4.4;G
2008-11-23 18:00:01;2008-11-24 18:00:00;2008-11-24;-2.0;G;3.3;G
2008-11-24 18:00:01;2008-11-25 18:00:00;2008-11-25;0.9;G;4.8;G
2008-11-25 18:00:01;2008-11-26 18:00:00;2008-11-26;2.7;G;9.2;G
2008-11-26 18:00:01;2008-11-27 18:00:00;2008-11-27;7.8;G;9.2;G
2008-11-27 18:00:01;2008-11-28 18:00:00;2008-11-28;6.5;G;8.5;G
2008-11-28 18:00:01;2008-11-29 18:00:00;2008-11-29;3.3;G;7.0;G
2008-11-29 18:00:01;2008-11-30 18:00:00;2008-11-30;2.9;G;5.8;G
2008-11-30 18:00:01;2008-12-01 18:00:00;2008-12-01;2.9;G;5.6;G
2008-12-01 18:00:01;2008-12-02 18:00:00;2008-12-02;2.5;G;4.9;G
2008-12-02 18:00:01;2008-12-03 18:00:00;2008-12-03;1.9;G;5.1;G
2008-12-03 18:00:01;2008-12-04 18:00:00;2008-12-04;1.5;G;4.4;G
2008-12-04 18:00:01;2008-12-05 18:00:00;2008-12-05;2.0;G;5.3;G
2008-12-05 18:00:01;2008-12-06 18:00:00;2008-12-06;0.7;G;5.3;G
2008-12-06 18:00:01;2008-12-07 18:00:00;2008-12-07;2.3;G;4.3;G
2008-12-07 18:00:01;2008-12-08 18:00:00;2008-12-08;3.6;G;6.4;G
2008-12-08 18:00:01;2008-12-09 18:00:00;2008-12-09;4.6;G;6.4;G
2008-12-09 18:00:01;2008-12-10 18:00:00;2008-12-10;-0.2;G;4.7;G
2008-12-10 18:00:01;2008-12-11 18:00:00;2008-12-11;-0.6;G;1.1;G
2008-12-11 18:00:01;2008-12-12 18:00:00;2008-12-12;-0.3;G;1.2;G
2008-12-12 18:00:01;2008-12-13 18:00:00;2008-12-13;-1.0;G;3.3;G
2008-12-13 18:00:01;2008-12-14 18:00:00;2008-12-14;1.8;G;3.8;G
2008-12-14 18:00:01;2008-12-15 18:00:00;2008-12-15;2.8;G;3.6;G
2008-12-15 18:00:01;2008-12-16 18:00:00;2008-12-16;2.4;G;4.0;G
2008-12-16 18:00:01;2008-12-17 18:00:00;2008-12-17;3.2;G;4.8;G
2008-12-17 18:00:01;2008-12-18 18:00:00;2008-12-18;2.8;G;5.7;G
2008-12-18 18:00:01;2008-12-19 18:00:00;2008-12-19;4.8;G;5.9;G
2008-12-19 18:00:01;2008-12-20 18:00:00;2008-12-20;3.2;G;8.4;G
2008-12-20 18:00:01;2008-12-21 18:00:00;2008-12-21;4.6;G;7.6;G
2008-12-21 18:00:01;2008-12-22 18:00:00;2008-12-22;6.1;G;8.1;G
2008-12-22 18:00:01;2008-12-23 18:00:00;2008-12-23;2.1;G;6.5;G
2008-12-23 18:00:01;2008-12-24 18:00:00;2008-12-24;2.0;G;6.0;G
2008-12-24 18:00:01;2008-12-25 18:00:00;2008-12-25;-0.1;G;2.2;G
2008-12-25 18:00:01;2008-12-26 18:00:00;2008-12-26;0.8;G;3.2;G
2008-12-26 18:00:01;2008-12-27 18:00:00;2008-12-27;-1.5;G;3.8;G
2008-12-27 18:00:01;2008-12-28 18:00:00;2008-12-28;-1.9;G;0.1;G
2008-12-28 18:00:01;2008-12-29 18:00:00;2008-12-29;-3.0;G;1.8;G
2008-12-29 18:00:01;2008-12-30 18:00:00;2008-12-30;0.1;G;2.9;G
2008-12-30 18:00:01;2008-12-31 18:00:00;2008-12-31;-0.6;G;2.1;G
2008-12-31 18:00:01;2009-01-01 18:00:00;2009-01-01;-2.4;G;2.6;G
2009-01-01 18:00:01;2009-01-02 18:00:00;2009-01-02;-3.7;G;1.1;G
2009-01-02 18:00:01;2009-01-03 18:00:00;2009-01-03;-0.9;G;5.0;G
2009-01-03 18:00:01;2009-01-04 18:00:00;2009-01-04;-5.8;G;-0.8;G
2009-01-04 18:00:01;2009-01-05 18:00:00;2009-01-05;-8.0;G;-0.9;G
2009-01-05 18:00:01;2009-01-06 18:00:00;2009-01-06;-1.1;G;4.1;G
2009-01-06 18:00:01;2009-01-07 18:00:00;2009-01-07;-1.7;G;4.4;G
2009-01-07 18:00:01;2009-01-08 18:00:00;2009-01-08;-2.4;G;5.4;G
2009-01-08 18:00:01;2009-01-09 18:00:00;2009-01-09;3.9;G;5.9;G
2009-01-09 18:00:01;2009-01-10 18:00:00;2009-01-10;3.1;G;4.7;G
2009-01-10 18:00:01;2009-01-11 18:00:00;2009-01-11;2.2;G;4.5;G
2009-01-11 18:00:01;2009-01-12 18:00:00;2009-01-12;4.3;G;5.8;G
2009-01-12 18:00:01;2009-01-13 18:00:00;2009-01-13;4.1;G;5.2;G
2009-01-13 18:00:01;2009-01-14 18:00:00;2009-01-14;2.5;G;5.0;G
2009-01-14 18:00:01;2009-01-15 18:00:00;2009-01-15;-1.6;G;3.7;G
2009-01-15 18:00:01;2009-01-16 18:00:00;2009-01-16;-3.3;G;-1.0;G
